filename,dcsr_compile,dcsr_assemble,dcsr_mean,dcsr_stdev,dcsr_median
k16_0.899_0.537_0.537_0.536_c862-r16_c512.tns,B size: (4096 x 128 x 16 x 512), 49202920 bytes
k16_0.899_0.537_0.537_0.536_c862-r16_c1024.tns,B size: (4096 x 64 x 16 x 1024), 44880264 bytes
k16_0.899_0.537_0.537_0.536_c862-r16_c2048.tns,B size: (4096 x 32 x 16 x 2048), 40699320 bytes
k16_0.899_0.537_0.537_0.536_c862-r32_c4.tns,119.394,0.076381,16.4142,0.0572115,16.3776
k16_0.899_0.537_0.537_0.536_c862-r32_c8.tns,112.805,0.062951,17.1298,0.0377787,17.1032
k16_0.899_0.537_0.537_0.536_c862-r32_c16.tns,112.873,0.063981,19.3148,0.055647,19.2885
k16_0.899_0.537_0.537_0.536_c862-r32_c32.tns,112.967,0.063331,21.2792,0.0822328,21.2254
k16_0.899_0.537_0.537_0.536_c862-r32_c64.tns,114.998,0.07254,21.8869,0.0800249,21.8307
k16_0.899_0.537_0.537_0.536_c862-r32_c128.tns,112.659,0.065935,19.5906,0.0928929,19.5363
k16_0.899_0.537_0.537_0.536_c862-r32_c256.tns,112.649,0.070074,16.2811,0.114526,16.2226
k16_0.899_0.537_0.537_0.536_c862-r32_c512.tns,B size: (2048 x 128 x 32 x 512), 47353520 bytes
k16_0.899_0.537_0.537_0.536_c862-r32_c1024.tns,B size: (2048 x 64 x 32 x 1024), 43839560 bytes
k16_0.899_0.537_0.537_0.536_c862-r32_c2048.tns,B size: (2048 x 32 x 32 x 2048), 40159352 bytes
k16_0.899_0.537_0.537_0.536_c862-r64_c4.tns,112.58,0.060589,17.0061,0.0497633,16.9661
